id,t,d,wc_exp,bc_exp,edu,lnwage
87,9,1,4,0,14,11.236219
87,10,1,5,0,14,11.329154
87,11,1,6,0,14,11.358816
88,1,3,0,0,9,
88,2,3,0,0,10,
88,3,1,1,0,10,6.9381485
88,4,1,2,0,10,9.0470562
88,5,2,2,1,10,10.050976
88,6,1,3,1,10,9.3388042
88,7,1,4,1,10,10.359329
88,8,1,5,1,10,10.03254
88,9,1,6,1,10,10.012028
88,10,1,7,1,10,10.557904
88,11,1,8,1,10,10.352829
89,1,3,0,0,10,
89,2,3,0,0,11,
89,3,3,0,0,12,
89,4,3,0,0,13,
89,5,2,0,1,13,7.8544393
89,6,1,1,1,13,
89,7,1,2,1,13,11.198174
89,8,1,3,1,13,11.130564
89,9,1,4,1,13,11.602648
89,10,1,5,1,13,11.712387
89,11,1,6,1,13,12.024394
90,1,3,0,0,10,
90,2,3,0,0,11,
90,3,3,0,0,12,
90,4,3,0,0,13,
90,5,3,0,0,14,
90,6,1,1,0,14,9.8093967
90,7,1,2,0,14,11.292962
90,8,1,3,0,14,11.322511
90,9,2,3,1,14,11.388921
90,10,2,3,2,14,11.512502
90,11,2,3,3,14,11.39403
91,1,3,0,0,10,
91,2,3,0,0,11,
91,3,3,0,0,12,
91,4,3,0,0,13,
91,5,3,0,0,14,
91,6,1,1,0,14,10.100944
91,7,2,1,1,14,10.359329
91,8,2,1,2,14,11.01337
91,9,2,1,3,14,12.024394
91,10,2,1,4,14,11.909847
91,11,2,1,5,14,11.668506
92,1,3,0,0,10,
92,2,3,0,0,11,
92,3,3,0,0,12,
92,4,3,0,0,13,
92,5,3,0,0,14,
92,6,1,1,0,14,10.454639
92,7,1,2,0,14,10.725687
92,8,1,3,0,14,11.216001
92,9,1,4,0,14,11.372941
92,10,1,5,0,14,11.510282
92,11,1,6,0,14,11.642554
93,1,3,0,0,10,
93,2,2,0,1,10,9.3948841
93,3,2,0,2,10,10.111767
93,4,2,0,3,10,10.407651
93,5,3,0,3,11,
93,6,2,0,4,11,10.730892
93,7,3,0,4,12,
93,8,3,0,4,13,
93,9,3,0,4,14,
93,10,3,0,4,15,
93,11,3,0,4,16,
94,1,3,0,0,11,
94,2,3,0,0,12,
94,3,3,0,0,13,
94,4,3,0,0,14,
94,5,3,0,0,15,
94,6,3,0,0,16,
94,7,1,1,0,16,9.0023317
94,8,1,2,0,16,9.443038
94,9,3,2,0,17,
94,10,1,3,0,17,10.012028
94,11,1,4,0,17,10.594272
95,1,3,0,0,9,
95,2,3,0,0,10,
95,3,3,0,0,11,
95,4,3,0,0,12,
95,5,3,0,0,13,
95,6,3,0,0,14,
95,7,2,0,1,14,9.4913607
95,8,2,0,2,14,10.031951
95,9,2,0,3,14,10.43629
95,10,2,0,4,14,10.268929
95,11,2,0,5,14,10.439472
96,1,3,0,0,10,
96,2,3,0,0,11,
96,3,3,0,0,12,
96,4,3,0,0,13,
96,5,3,0,0,14,
96,6,2,0,1,14,
96,7,2,0,2,14,
96,8,2,0,3,14,
96,9,2,0,4,14,
96,10,2,0,5,14,10.43984
96,11,2,0,6,14,10.413889
97,1,3,0,0,10,
97,2,2,0,1,10,
97,3,2,0,2,10,8.8718977
97,4,2,0,3,10,
97,5,2,0,4,10,
97,6,2,0,5,10,
97,7,2,0,6,10,
97,8,2,0,7,10,7.545918
97,9,2,0,8,10,7.9122767
97,10,2,0,9,10,10.29971
97,11,2,0,10,10,10.817415
98,1,3,0,0,10,
98,2,2,0,1,10,
98,3,2,0,2,10,
98,4,1,1,2,10,
98,5,1,2,2,10,
98,6,1,3,2,10,9.6954784
98,7,2,3,3,10,8.9730349
98,8,2,3,4,10,8.9339275
98,9,2,3,5,10,
98,10,4,3,5,10,
98,11,4,3,5,10,
99,1,3,0,0,9,
99,2,3,0,0,10,
99,3,4,0,0,10,
99,4,4,0,0,10,
99,5,4,0,0,10,
99,6,4,0,0,10,
99,7,4,0,0,10,
99,8,4,0,0,10,
99,9,2,0,1,10,
99,10,3,0,1,11,
99,11,2,0,2,11,
100,1,3,0,0,9,
100,2,3,0,0,10,
100,3,3,0,0,11,
100,4,3,0,0,12,
100,5,3,0,0,13,
100,6,3,0,0,14,
100,7,3,0,0,15,
100,8,3,0,0,16,
100,9,1,1,0,16,9.9635477
100,10,3,1,0,17,
100,11,3,1,0,18,
101,1,3,0,0,9,
101,2,3,0,0,10,
101,3,3,0,0,11,
101,4,3,0,0,12,
101,5,3,0,0,13,
101,6,3,0,0,14,
101,7,3,0,0,15,
101,8,3,0,0,16,
101,9,3,0,0,17,
101,10,2,0,1,17,
101,11,2,0,2,17,9.9922304
102,1,3,0,0,10,
102,2,3,0,0,11,
102,3,3,0,0,12,
102,4,3,0,0,13,
102,5,3,0,0,14,
102,6,2,0,1,14,9.1162491
102,7,1,1,1,14,9.383419
102,8,1,2,1,14,10.034657
102,9,1,3,1,14,11.132988
102,10,1,4,1,14,11.33018
102,11,1,5,1,14,11.313987
103,1,3,0,0,9,
103,2,3,0,0,10,
103,3,3,0,0,11,
103,4,1,1,0,11,7.8430839
103,5,2,1,1,11,8.5105314
103,6,2,1,2,11,9.1846533
103,7,2,1,3,11,10.582473
103,8,2,1,4,11,10.656694
103,9,2,1,5,11,10.769713
103,10,2,1,6,11,10.950947
103,11,1,2,6,11,10.662984
104,1,3,0,0,9,
104,2,3,0,0,10,
104,3,2,0,1,10,7.1559424
104,4,3,0,1,11,
104,5,2,0,2,11,7.4489741
104,6,3,0,2,12,
104,7,2,0,3,12,
104,8,2,0,4,12,10.919254
104,9,2,0,5,12,10.582473
104,10,3,0,5,13,
104,11,3,0,5,14,
105,1,3,0,0,10,
105,2,3,0,0,11,
105,3,3,0,0,12,
105,4,3,0,0,13,
105,5,3,0,0,14,
105,6,2,0,1,14,
105,7,2,0,2,14,
105,8,2,0,3,14,10.830338
105,9,3,0,3,15,
105,10,3,0,3,16,
105,11,3,0,3,17,
106,1,3,0,0,10,
106,2,3,0,0,11,
106,3,3,0,0,12,
106,4,3,0,0,13,
106,5,3,0,0,14,
106,6,1,1,0,14,
106,7,3,1,0,15,
106,8,3,1,0,16,
106,9,3,1,0,17,
106,10,1,2,0,17,
106,11,1,3,0,17,10.620839
107,1,3,0,0,10,
107,2,3,0,0,11,
107,3,3,0,0,12,
107,4,3,0,0,13,
107,5,3,0,0,14,
107,6,1,1,0,14,
107,7,1,2,0,14,10.887497
107,8,1,3,0,14,10.950947
107,9,3,3,0,15,
107,10,3,3,0,16,
107,11,1,4,0,16,9.2990837
108,1,3,0,0,10,
108,2,3,0,0,11,
108,3,3,0,0,12,
108,4,3,0,0,13,
108,5,3,0,0,14,
108,6,3,0,0,15,
108,7,2,0,1,15,10.388626
108,8,3,0,1,16,
108,9,1,1,1,16,10.502543
108,10,1,2,1,16,
108,11,1,3,1,16,10.480944
109,1,3,0,0,10,
109,2,3,0,0,11,
109,3,3,0,0,12,
109,4,2,0,1,12,
109,5,3,0,1,13,
109,6,2,0,2,13,
109,7,2,0,3,13,10.877655
109,8,2,0,4,13,11.154094
109,9,2,0,5,13,11.027158
109,10,2,0,6,13,11.06216
109,11,2,0,7,13,11.216001
110,1,3,0,0,10,
110,2,3,0,0,11,
110,3,3,0,0,12,
110,4,3,0,0,13,
110,5,3,0,0,14,
110,6,1,1,0,14,
110,7,1,2,0,14,8.5567408
110,8,1,3,0,14,11.023268
110,9,1,4,0,14,11.111935
110,10,2,4,1,14,
110,11,2,4,2,14,11.39403
111,1,3,0,0,10,
111,2,3,0,0,11,
111,3,3,0,0,12,
111,4,3,0,0,13,
111,5,3,0,0,14,
111,6,1,1,0,14,10.097078
111,7,1,2,0,14,11.216001
111,8,1,3,0,14,11.46676
111,9,1,4,0,14,11.605592
111,10,1,5,0,14,11.553324
111,11,1,6,0,14,12.203262
112,1,3,0,0,11,
112,2,3,0,0,12,
112,3,3,0,0,13,
112,4,3,0,0,14,
112,5,3,0,0,15,
112,6,1,1,0,15,9.8778009
112,7,1,2,0,15,10.071647
112,8,1,3,0,15,11.367541
112,9,1,4,0,15,11.493632
112,10,1,5,0,15,11.510563
112,11,1,6,0,15,11.510282
113,1,2,0,1,9,5.2421703
113,2,2,0,2,9,9.3209515
113,3,2,0,3,9,9.8152027
113,4,2,0,4,9,10.907355
113,5,3,0,4,10,
113,6,3,0,4,11,
113,7,2,0,5,11,10.744123
113,8,3,0,5,12,
113,9,3,0,5,13,
113,10,3,0,5,14,
113,11,2,0,6,14,10.728663
114,1,3,0,0,11,
114,2,3,0,0,12,
114,3,3,0,0,13,
114,4,3,0,0,14,
114,5,3,0,0,15,
114,6,2,0,1,15,
114,7,2,0,2,15,10.03254
114,8,3,0,2,16,
114,9,3,0,2,17,
114,10,2,0,3,17,11.000456
114,11,2,0,4,17,11.064477
115,1,3,0,0,11,
115,2,1,1,0,11,
115,3,3,1,0,12,
115,4,1,2,0,12,
115,5,2,2,1,12,
115,6,2,2,2,12,
115,7,2,2,3,12,
115,8,2,2,4,12,
115,9,2,2,5,12,
115,10,2,2,6,12,
115,11,2,2,7,12,
116,1,3,0,0,10,
116,2,3,0,0,11,
116,3,3,0,0,12,
116,4,3,0,0,13,
116,5,3,0,0,14,
116,6,3,0,0,15,
116,7,2,0,1,15,9.4723358
116,8,2,0,2,15,10.764794
116,9,3,0,2,16,
116,10,3,0,2,17,
116,11,1,1,2,17,10.663265
117,1,3,0,0,10,
117,2,2,0,1,10,
117,3,3,0,1,11,
117,4,3,0,1,12,
117,5,3,0,1,13,
117,6,4,0,1,13,
117,7,4,0,1,13,
117,8,4,0,1,13,
117,9,4,0,1,13,
117,10,1,1,1,13,
117,11,1,2,1,13,9.1488562
118,1,3,0,0,10,
118,2,3,0,0,11,
118,3,3,0,0,12,
118,4,2,0,1,12,9.6957445
118,5,3,0,1,13,
118,6,3,0,1,14,
118,7,3,0,1,15,
118,8,3,0,1,16,
118,9,3,0,1,17,
118,10,2,0,2,17,
118,11,2,0,3,17,
119,1,3,0,0,10,
119,2,3,0,0,11,
119,3,3,0,0,12,
119,4,3,0,0,13,
119,5,3,0,0,14,
119,6,1,1,0,14,9.8894396
119,7,1,2,0,14,
119,8,1,3,0,14,10.727803
119,9,3,3,0,15,
119,10,3,3,0,16,
119,11,3,3,0,17,
120,1,3,0,0,9,
120,2,3,0,0,10,
120,3,3,0,0,11,
120,4,3,0,0,12,
120,5,3,0,0,13,
120,6,3,0,0,14,
120,7,3,0,0,15,
120,8,3,0,0,16,
120,9,3,0,0,17,
120,10,3,0,0,18,
120,11,3,0,0,19,
121,1,3,0,0,10,
121,2,3,0,0,11,
121,3,3,0,0,12,
121,4,3,0,0,13,
121,5,3,0,0,14,
121,6,2,0,1,14,8.1050663
121,7,2,0,2,14,8.7791882
121,8,2,0,3,14,9.1553564
121,9,3,0,3,15,
121,10,3,0,3,16,
121,11,1,1,3,16,8.1783581
122,1,2,0,1,9,
122,2,2,0,2,9,9.4315138
122,3,2,0,3,9,10.66785
122,4,2,0,4,9,10.656494
122,5,2,0,5,9,10.589972
122,6,2,0,6,9,10.483936
122,7,2,0,7,9,11.170259
122,8,2,0,8,9,
122,9,2,0,9,9,10.705175
122,10,2,0,10,9,
122,11,2,0,11,9,10.629083
123,1,3,0,0,9,
123,2,3,0,0,10,
123,3,3,0,0,11,
123,4,3,0,0,12,
123,5,3,0,0,13,
123,6,3,0,0,14,
123,7,2,0,1,14,
123,8,1,1,1,14,10.214862
123,9,3,1,1,15,
123,10,3,1,1,16,
123,11,1,2,1,16,9.8267365
124,1,3,0,0,11,
124,2,3,0,0,12,
124,3,3,0,0,13,
124,4,3,0,0,14,
124,5,3,0,0,15,
124,6,3,0,0,16,
124,7,2,0,1,16,9.8968258
124,8,2,0,2,16,10.226108
124,9,2,0,3,16,10.359329
124,10,1,1,3,16,10.502543
124,11,2,1,4,16,10.599814
125,1,3,0,0,10,
125,2,3,0,0,11,
125,3,3,0,0,12,
125,4,2,0,1,12,9.5170603
125,5,3,0,1,13,
125,6,3,0,1,14,
125,7,3,0,1,15,
125,8,2,0,2,15,9.8093967
125,9,2,0,3,15,10.859325
125,10,3,0,3,16,
125,11,3,0,3,17,
126,1,3,0,0,8,
126,2,4,0,0,8,
126,3,4,0,0,8,
126,4,4,0,0,8,
126,5,4,0,0,8,
126,6,2,0,1,8,
126,7,4,0,1,8,
126,8,4,0,1,8,
126,9,4,0,1,8,
126,10,2,0,2,8,
126,11,2,0,3,8,
127,1,3,0,0,10,
127,2,3,0,0,11,
127,3,3,0,0,12,
127,4,3,0,0,13,
127,5,3,0,0,14,
127,6,3,0,0,15,
127,7,3,0,0,16,
127,8,1,1,0,16,10.950947
127,9,1,2,0,16,11.090428
127,10,1,3,0,16,11.064477
127,11,1,4,0,16,11.048284
128,1,3,0,0,10,
128,2,2,0,1,10,
128,3,3,0,1,11,
128,4,3,0,1,12,
128,5,3,0,1,13,
128,6,1,1,1,13,10.359329
128,7,1,2,1,13,11.01337
128,8,1,3,1,13,11.175179
128,9,3,3,1,14,
128,10,3,3,1,15,
128,11,1,4,1,15,11.346709
129,1,3,0,0,10,
129,2,3,0,0,11,
129,3,3,0,0,12,
129,4,3,0,0,13,
129,5,3,0,0,14,
129,6,2,0,1,14,9.7402039
129,7,1,1,1,14,10.547413
129,8,1,2,1,14,10.528388
129,9,1,3,1,14,10.582473
129,10,1,4,1,14,10.620327
129,11,1,5,1,14,10.562075
130,1,2,0,1,8,
130,2,2,0,2,8,10.013924
130,3,2,0,3,8,
130,4,2,0,4,8,11.198174
130,5,2,0,5,8,11.003812
130,6,2,0,6,8,11.101266
130,7,2,0,7,8,10.935408
130,8,2,0,8,8,9.6065626
130,9,2,0,9,8,10.520164
130,10,2,0,10,8,10.770343
130,11,2,0,11,8,10.603131
131,1,3,0,0,9,
131,2,3,0,0,10,
131,3,3,0,0,11,
131,4,3,0,0,12,
131,5,3,0,0,13,
131,6,3,0,0,14,
131,7,3,0,0,15,
131,8,1,1,0,15,10.320222
131,9,1,2,0,15,11.175179
131,10,1,3,0,15,11.287419
131,11,1,4,0,15,11.296027
132,1,3,0,0,9,
132,2,3,0,0,10,
132,3,3,0,0,11,
132,4,3,0,0,12,
132,5,3,0,0,13,
132,6,3,0,0,14,
132,7,3,0,0,15,
132,8,2,0,1,15,10.663265
132,9,2,0,2,15,10.899373
132,10,2,0,3,15,10.819354
132,11,2,0,4,15,10.77499
133,1,3,0,0,10,
133,2,3,0,0,11,
133,3,2,0,1,11,
133,4,2,0,2,11,
133,5,2,0,3,11,10.327991
133,6,2,0,4,11,10.630795
133,7,2,0,5,11,10.794091
133,8,2,0,6,11,10.764794
133,9,2,0,7,11,10.962076
133,10,2,0,8,11,10.859325
133,11,2,0,9,11,10.817415
134,1,3,0,0,10,
134,2,3,0,0,11,
134,3,3,0,0,12,
134,4,3,0,0,13,
134,5,3,0,0,14,
134,6,3,0,0,15,
134,7,3,0,0,16,
134,8,3,0,0,17,
134,9,3,0,0,18,
134,10,3,0,0,19,
134,11,1,1,0,19,11.33018
135,1,3,0,0,9,
135,2,3,0,0,10,
135,3,2,0,1,10,
135,4,2,0,2,10,8.3282099
135,5,2,0,3,10,
135,6,2,0,4,10,
135,7,2,0,5,10,10.543365
135,8,1,1,5,10,10.859325
135,9,2,1,6,10,10.663265
135,10,2,1,7,10,10.817135
135,11,1,2,7,10,9.0275946
136,1,3,0,0,10,
136,2,3,0,0,11,
136,3,3,0,0,12,
136,4,3,0,0,13,
136,5,3,0,0,14,
136,6,2,0,1,14,
136,7,1,1,1,14,
136,8,1,2,1,14,
136,9,1,3,1,14,10.817415
136,10,1,4,1,14,10.872705
136,11,1,5,1,14,11.042498
137,1,3,0,0,10,
137,2,2,0,1,10,9.3948841
137,3,3,0,1,11,
137,4,3,0,1,12,
137,5,3,0,1,13,
137,6,2,0,2,13,9.3095064
137,7,2,0,3,13,10.157703
137,8,1,1,3,13,10.705175
137,9,1,2,3,13,10.727803
137,10,1,3,3,13,10.825669
137,11,1,4,3,13,10.873422
138,1,3,0,0,11,
138,2,3,0,0,12,
138,3,2,0,1,12,9.0213566
138,4,3,0,1,13,
138,5,3,0,1,14,
138,6,3,0,1,15,
138,7,2,0,2,15,9.4434557
138,8,2,0,3,15,9.8227768
138,9,2,0,4,15,9.5643721
138,10,4,0,4,15,
138,11,4,0,4,15,
139,1,3,0,0,9,
139,2,3,0,0,10,
139,3,3,0,0,11,
139,4,3,0,0,12,
139,5,2,0,1,12,
139,6,3,0,1,13,
139,7,2,0,2,13,8.9134159
139,8,2,0,3,13,10.2578
139,9,2,0,4,13,10.206225
139,10,2,0,5,13,10.126207
139,11,2,0,6,13,9.9276924
140,1,3,0,0,10,
140,2,3,0,0,11,
140,3,3,0,0,12,
140,4,3,0,0,13,
140,5,3,0,0,14,
140,6,2,0,1,14,
140,7,1,1,1,14,9.6954784
140,8,1,2,1,14,10.918944
140,9,1,3,1,14,11.174638
140,10,1,4,1,14,11.398322
140,11,1,5,1,14,11.538733
141,1,3,0,0,10,
141,2,3,0,0,11,
141,3,3,0,0,12,
141,4,3,0,0,13,
141,5,3,0,0,14,
141,6,3,0,0,15,
141,7,1,1,0,15,9.8778009
141,8,1,2,0,15,10.002654
141,9,2,2,1,15,10.582586
141,10,2,2,2,15,10.522854
141,11,2,2,3,15,10.594272
142,1,3,0,0,10,
142,2,3,0,0,11,
142,3,3,0,0,12,
142,4,3,0,0,13,
142,5,3,0,0,14,
142,6,3,0,0,15,
142,7,1,1,0,15,
142,8,1,2,0,15,10.975639
142,9,1,3,0,15,10.662984
142,10,2,3,1,15,7.349164
142,11,2,3,2,15,
143,1,3,0,0,11,
143,2,2,0,1,11,9.5650454
143,3,3,0,1,12,
143,4,3,0,1,13,
143,5,3,0,1,14,
143,6,3,0,1,15,
143,7,3,0,1,16,
143,8,1,1,1,16,9.7223854
143,9,3,1,1,17,
143,10,3,1,1,18,
143,11,3,1,1,19,
144,1,3,0,0,11,
144,2,3,0,0,12,
144,3,2,0,1,12,9.1220551
144,4,2,0,2,12,9.9705105
144,5,2,0,3,12,10.157024
144,6,2,0,4,12,10.656494
144,7,2,0,5,12,10.779215
144,8,2,0,6,12,10.794091
144,9,2,0,7,12,10.889957
144,10,2,0,8,12,
144,11,2,0,9,12,10.87351
145,1,3,0,0,11,
145,2,3,0,0,12,
145,3,2,0,1,12,
145,4,2,0,2,12,
145,5,2,0,3,12,
145,6,2,0,4,12,
145,7,2,0,5,12,
145,8,2,0,6,12,
145,9,2,0,7,12,
145,10,4,0,7,12,
145,11,4,0,7,12,
146,1,2,0,1,10,9.9975243
146,2,3,0,1,11,
146,3,2,0,2,11,11.02014
146,4,2,0,3,11,
146,5,2,0,4,11,10.813116
146,6,2,0,5,11,10.388626
146,7,2,0,6,11,
146,8,2,0,7,11,10.543365
146,9,2,0,8,11,10.992857
146,10,2,0,9,11,10.817415
146,11,1,1,9,11,10.950666
147,1,3,0,0,10,
147,2,3,0,0,11,
147,3,3,0,0,12,
147,4,3,0,0,13,
147,5,3,0,0,14,
147,6,2,0,1,14,9.0605774
147,7,1,1,1,14,
147,8,1,2,1,14,10.730892
147,9,1,3,1,14,10.691786
147,10,1,4,1,14,10.522854
147,11,1,5,1,14,8.0685434
148,1,3,0,0,10,
148,2,3,0,0,11,
148,3,3,0,0,12,
148,4,3,0,0,13,
148,5,3,0,0,14,
148,6,3,0,0,15,
148,7,3,0,0,16,
148,8,3,0,0,17,
148,9,1,1,0,17,9.7223854
148,10,1,2,0,17,10.941564
148,11,1,3,0,17,10.975639
149,1,3,0,0,9,
149,2,3,0,0,10,
149,3,3,0,0,11,
149,4,2,0,1,11,
149,5,3,0,1,12,
149,6,3,0,1,13,
149,7,3,0,1,14,
149,8,3,0,1,15,
149,9,3,0,1,16,
149,10,2,0,2,16,9.5646524
149,11,2,0,3,16,10.480662
150,1,3,0,0,10,
150,2,3,0,0,11,
150,3,3,0,0,12,
150,4,3,0,0,13,
150,5,3,0,0,14,
150,6,3,0,0,15,
150,7,4,0,0,15,
150,8,2,0,1,15,
150,9,1,1,1,15,8.8712244
150,10,2,1,2,15,10.819354
150,11,1,2,2,15,10.908522
151,1,3,0,0,10,
151,2,3,0,0,11,
151,3,2,0,1,11,
151,4,2,0,2,11,9.4315138
151,5,2,0,3,11,10.493497
151,6,2,0,4,11,10.761575
151,7,2,0,5,11,10.784442
151,8,2,0,6,11,10.919254
151,9,2,0,7,11,
151,10,2,0,8,11,10.908009
151,11,2,0,9,11,11.176303
152,1,3,0,0,9,
152,2,3,0,0,10,
152,3,2,0,1,10,8.2545547
152,4,3,0,1,11,
152,5,2,0,2,11,10.311175
152,6,2,0,3,11,10.433351
152,7,2,0,4,11,10.630795
152,8,2,0,5,11,10.483936
152,9,2,0,6,11,10.582473
152,10,2,0,7,11,10.620327
152,11,2,0,8,11,9.7888842
153,1,3,0,0,10,
153,2,3,0,0,11,
153,3,3,0,0,12,
153,4,2,0,1,12,10.002568
153,5,3,0,1,13,
153,6,2,0,2,13,10.570948
153,7,1,1,2,13,10.695801
153,8,1,2,2,13,10.908009
153,9,1,3,2,13,11.065178
153,10,1,4,2,13,11.112215
153,11,1,5,2,13,11.26912
154,1,3,0,0,10,
154,2,3,0,0,11,
154,3,1,1,0,11,9.3043766
154,4,1,2,0,11,9.7881889
154,5,1,3,0,11,10.627028
154,6,1,4,0,11,10.573112
154,7,1,5,0,11,10.589972
154,8,1,6,0,11,
154,9,1,7,0,11,10.582473
154,10,1,8,0,11,10.502543
154,11,1,9,0,11,10.887497
155,1,3,0,0,10,
155,2,3,0,0,11,
155,3,1,1,0,11,9.6091433
155,4,1,2,0,11,9.8778009
155,5,1,3,0,11,10.408119
155,6,1,4,0,11,10.03254
155,7,1,5,0,11,10.439472
155,8,2,5,1,11,10.397562
155,9,2,5,2,11,10.397281
155,10,2,5,3,11,10.246456
155,11,2,5,4,11,10.264165
156,1,3,0,0,11,
156,2,3,0,0,12,
156,3,3,0,0,13,
156,4,3,0,0,14,
156,5,3,0,0,15,
156,6,1,1,0,15,7.3928938
156,7,1,2,0,15,10.136186
156,8,1,3,0,15,10.793346
156,9,1,4,0,15,10.769713
156,10,1,5,0,15,10.7616
156,11,1,6,0,15,10.821127
157,1,3,0,0,9,
157,2,4,0,0,9,
157,3,3,0,0,10,
157,4,3,0,0,11,
157,5,3,0,0,12,
157,6,3,0,0,13,
157,7,3,0,0,14,
157,8,1,1,0,14,9.5036631
157,9,1,2,0,14,10.320222
157,10,1,3,0,14,10.599814
157,11,1,4,0,14,10.663265
158,1,3,0,0,9,
158,2,3,0,0,10,
158,3,2,0,1,10,
158,4,1,1,1,10,
158,5,2,1,2,10,
158,6,2,1,3,10,
158,7,2,1,4,10,10.563169
158,8,2,1,5,10,10.439472
158,9,2,1,6,10,10.629363
158,10,2,1,7,10,10.519883
158,11,2,1,8,10,10.56804
159,1,3,0,0,10,
159,2,2,0,1,10,8.1421213
159,3,3,0,1,11,
159,4,3,0,1,12,
159,5,2,0,2,12,
159,6,1,1,2,12,
159,7,1,2,2,12,10.320222
159,8,2,2,3,12,10.705175
159,9,2,2,4,12,10.663265
159,10,3,2,4,13,
159,11,4,2,4,13,
160,1,3,0,0,10,
160,2,3,0,0,11,
160,3,3,0,0,12,
160,4,2,0,1,12,
160,5,2,0,2,12,10.493497
160,6,2,0,3,12,
160,7,2,0,4,12,8.798213
160,8,2,0,5,12,
160,9,1,1,5,12,8.557519
160,10,1,2,5,12,
160,11,1,3,5,12,10.482032
161,1,3,0,0,11,
161,2,3,0,0,12,
161,3,3,0,0,13,
161,4,3,0,0,14,
161,5,3,0,0,15,
161,6,2,0,1,15,
161,7,2,0,2,15,
161,8,2,0,3,15,10.950947
161,9,2,0,4,15,9.9698372
161,10,2,0,5,15,10.973505
161,11,2,0,6,15,10.803161
162,1,3,0,0,10,
162,2,3,0,0,11,
162,3,3,0,0,12,
162,4,3,0,0,13,
162,5,1,1,0,13,
162,6,2,1,1,13,
162,7,1,2,1,13,
162,8,1,3,1,13,
162,9,1,4,1,13,10.095
162,10,1,5,1,13,10.126207
162,11,1,6,1,13,10.174552
163,1,3,0,0,11,
163,2,3,0,0,12,
163,3,2,0,1,12,9.5920591
163,4,2,0,2,12,10.375976
163,5,2,0,3,12,10.157024
163,6,1,1,3,12,
163,7,2,1,4,12,10.245132
163,8,2,1,5,12,
163,9,2,1,6,12,10.974515
163,10,2,1,7,12,
163,11,1,2,7,12,10.887497
164,1,3,0,0,10,
164,2,3,0,0,11,
164,3,2,0,1,11,
164,4,2,0,2,11,
164,5,2,0,3,11,
164,6,2,0,4,11,
164,7,4,0,4,11,
164,8,2,0,5,11,
164,9,2,0,6,11,9.1491375
164,10,2,0,7,11,9.3412285
164,11,2,0,8,11,8.1113043
165,1,2,0,1,7,
165,2,2,0,2,7,
165,3,2,0,3,7,7.4489741
165,4,1,1,3,7,8.3130875
165,5,2,1,4,7,
165,6,2,1,5,7,10.100944
165,7,2,1,6,7,9.3095064
165,8,2,1,7,7,
165,9,2,1,8,7,
165,10,2,1,9,7,
165,11,1,2,9,7,
166,1,3,0,0,10,
166,2,3,0,0,11,
166,3,2,0,1,11,10.741405
166,4,3,0,1,12,
166,5,3,0,1,13,
166,6,3,0,1,14,
166,7,2,0,2,14,11.198174
166,8,2,0,3,14,10.948242
166,9,1,1,3,14,11.101266
166,10,2,1,4,14,11.131152
166,11,2,1,5,14,11.01755
167,1,3,0,0,10,
167,2,3,0,0,11,
167,3,3,0,0,12,
167,4,3,0,0,13,
167,5,3,0,0,14,
167,6,1,1,0,14,8.1307659
167,7,1,2,0,14,10.938279
167,8,1,3,0,14,10.919254
167,9,1,4,0,14,10.889957
167,10,1,5,0,14,11.131152
167,11,1,6,0,14,11.175179
168,1,3,0,0,9,
168,2,3,0,0,10,
168,3,3,0,0,11,
168,4,3,0,0,12,
168,5,3,0,0,13,
168,6,3,0,0,14,
168,7,1,1,0,14,
168,8,1,2,0,14,10.320222
168,9,3,2,0,15,
168,10,1,3,0,15,11.287419
168,11,1,4,0,15,11.26912
169,1,3,0,0,11,
169,2,3,0,0,12,
169,3,3,0,0,13,
169,4,3,0,0,14,
169,5,3,0,0,15,
169,6,1,1,0,15,
169,7,3,1,0,16,
169,8,3,1,0,17,
169,9,3,1,0,18,
169,10,3,1,0,19,
169,11,1,2,0,19,10.727523
170,1,3,0,0,10,
170,2,3,0,0,11,
170,3,2,0,1,11,7.4489741
170,4,3,0,1,12,
170,5,3,0,1,13,
170,6,3,0,1,14,
170,7,4,0,1,14,
170,8,2,0,2,14,9.6270752
170,9,2,0,3,14,10.992857
170,10,2,0,4,14,10.950947
170,11,2,0,5,14,10.662984
171,1,3,0,0,9,
171,2,3,0,0,10,
171,3,2,0,1,10,10.157024
171,4,2,0,2,10,
171,5,2,0,3,10,
171,6,2,0,4,10,
171,7,2,0,5,10,
171,8,2,0,6,10,
171,9,2,0,7,10,
171,10,2,0,8,10,11.133268
171,11,2,0,9,10,
172,1,4,0,0,12,
172,2,2,0,1,12,
172,3,3,0,1,13,
172,4,2,0,2,13,8.0860415
172,5,2,0,3,13,8.9730349
172,6,1,1,3,13,10.097078
172,7,2,1,4,13,10.39502
172,8,2,1,5,13,10.2578
172,9,2,1,6,13,10.034375
172,10,2,1,7,13,10.180274
172,11,4,1,7,13,
173,1,3,0,0,10,
173,2,3,0,0,11,
173,3,3,0,0,12,
173,4,3,0,0,13,
173,5,3,0,0,14,
173,6,3,0,0,15,
173,7,3,0,0,16,
173,8,3,0,0,17,
173,9,4,0,0,17,
173,10,2,0,1,17,
173,11,2,0,2,17,10.095
174,1,3,0,0,10,
174,2,3,0,0,11,
174,3,3,0,0,12,
174,4,3,0,0,13,
174,5,3,0,0,14,
174,6,3,0,0,15,
